  Open,  High,   Low, Close,Volume
47.416,47.594,47.095,47.54,322284
47.46,47.897,47.282,47.511,267988
47.46,47.737,47.095,47.425,197275
47.228,47.619,47.15,47.569,111765
47.628,47.645,46.953,47.219,205089
47.214,47.403,47.064,47.233,149214
47.054,47.412,46.616,46.698,194887
46.519,46.843,46.251,46.331,177777
46.784,47.478,46.642,46.694,255701
46.818,47.041,45.672,46.26,190363
46.124,47.521,45.982,47.12,179115
47.07,47.193,46.391,47.032,394921
47.041,47.343,45.386,45.85,301224
45.644,46.562,44.957,46.25,418808
45.547,46.187,45.067,45.769,509046
46.134,46.604,45.991,46.444,221097
46.42,46.998,46.329,46.998,197405
47.088,47.309,46.685,47.292,226811
47.14,47.265,46.187,46.703,216304
46.543,46.59,45.438,45.59,304137
45.351,45.493,44.523,44.692,208371
44.88,44.88,43.836,43.998,232198
44.04,44.477,43.508,44.237,276284
43.927,43.927,42.973,43.302,434221
43.47,45.305,43.47,44.832,292090
44.804,44.933,44.113,44.504,219517
44.477,44.771,42.581,42.672,202390
42.858,43.343,42.37,42.777,215046
43.07,44.345,42.991,44.21,226685
44.015,44.274,43.366,44.122,295460
43.998,44.345,43.579,43.715,280132
43.544,43.808,43.188,43.63,130946
43.715,44.604,43.356,44.352,202456
44.345,44.618,43.882,44.618,131819
44.467,44.832,44.077,44.318,128476
43.942,44.627,43.891,44.442,119822
44.274,45.341,44.015,45.144,199508
45.048,45.181,44.576,45.084,208220
44.917,44.933,44.14,44.389,196472
44.54,44.738,43.817,44.201,227184
44.122,44.157,43.676,43.891,140927
43.356,43.366,41.727,41.816,328553
42.048,42.048,40.508,41.157,288495
41.13,41.573,40.668,41.307,275783
42.599,44.077,42.164,44.023,577717
44.384,44.384,42.544,43.444,397154
43.64,43.855,41.965,42.562,316485
42.466,42.921,41.913,42.412,120480
43.036,43.417,42.937,43.045,235947
43.07,43.196,42.224,42.599,174944
43.401,43.988,41.833,42.732,395351
42.715,44.532,42.466,44.194,291208
44.29,44.721,44.068,44.361,247513
44.29,45.144,43.214,43.274,611282
43.063,44.653,43.036,44.157,322529
43.63,44.318,43.241,43.329,277188
41.769,43.908,41.646,43.527,262151
43.395,43.48,41.958,42.244,318292
43.106,43.106,42.476,42.572,176047
43.46,43.792,43.133,43.527,478745
44.274,44.851,44.122,44.618,272536
44.627,44.87,44.274,44.389,144400
44.21,44.29,43.283,43.927,186580
44.246,44.352,43.749,44.167,112324
44.559,44.923,43.774,44.352,261699
44.45,44.45,42.795,42.937,237862
42.875,43.749,42.84,43.554,99322
43.802,44.157,43.774,43.961,118151
43.81,44.091,43.254,43.407,214112
43.855,44.148,43.09,43.214,151235
43.435,43.554,42.332,42.902,192135
42.777,43.09,42.288,42.457,225399
42.698,43.46,42.546,43.46,403548
43.47,44.246,43.274,43.988,291846
44.352,44.352,43.347,43.508,182406
43.46,44.274,43.321,43.792,186505
43.46,44.87,43.427,44.194,359341
44.406,44.653,44.04,44.14,426912
44.015,44.015,42.742,42.955,258320
42.929,43.621,42.786,43.579,194541
42.715,43.124,42.537,42.84,227938
42.955,43.385,42.368,42.476,184090
43.293,43.347,42.672,42.937,140586
43.302,43.302,42.742,43.08,156617
42.963,42.963,42.306,42.626,142767
42.751,43.063,42.447,42.813,208496
42.84,43.417,42.84,43.321,208692
43.124,43.667,43.124,43.544,128476
43.553,43.793,43.028,43.611,137242
43.802,43.855,43.231,43.274,184749
43.302,43.756,42.332,42.698,112856
42.681,42.681,41.542,41.913,125615
41.788,42.955,41.656,42.332,141430
42.822,43.054,41.816,41.949,190831
41.852,42.146,41.505,41.994,76347
42.278,44.728,42.278,44.274,300246
44.059,44.29,42.698,42.795,131139
41.549,42.644,41.397,42.19,257055
42.19,42.332,40.758,41.157,235219
40.828,41.087,39.822,39.84,223408
39.75,40.488,39.572,40.106,335476
40.24,40.978,40.204,40.935,203176
40.91,41.451,40.808,41.139,144577
40.918,41.103,40.134,40.479,137276
39.741,40.928,39.572,40.883,285955
40.951,41.505,40.873,41.147,262965
40.918,42.074,40.918,41.879,143774
41.684,43.09,41.674,42.963,248690
43.206,43.283,42.244,42.485,167252
43.037,43.314,42.704,43.314,753266
43.151,43.151,40.846,41.397,311177
41.327,41.62,40.942,41.3,138140
40.535,40.928,40.232,40.391,220601
40.382,40.828,39.447,39.501,310407
39.829,39.829,38.692,38.899,408101
38.729,38.899,38.292,38.649,497662
39.973,41.053,39.633,40.545,564630
40.087,40.123,38.488,38.683,350533
38.8,39.268,38.084,39.038,1196437
39.563,40.409,39.359,40.223,322903
39.858,40.257,39.509,39.831,430140
39.856,40.133,39,39.677,235633
40.025,40.284,39.392,39.462,347891
39.256,40.427,39.256,39.945,152133
40.284,40.687,40.068,40.597,234435
40.302,40.639,39.88,39.88,192596
39.256,40.008,39.017,39.908,203021
40.051,40.284,38.881,39.348,705032
39.356,39.748,39,39.642,150213
39.786,40.427,39.711,40.427,237919
40.687,41.115,40.212,41.017,251467
41.183,41.454,41.023,41.284,207812
41.357,42.186,41.017,41.839,383437
41.714,42.257,41.249,41.757,187046
41.893,41.961,41.213,41.553,234789
41.829,42.509,41.74,42.045,276342
41.372,41.706,41.195,41.651,89951
40.935,41.089,39.856,40.051,225801
39.998,40.874,39.88,40.123,174212
40.435,41.017,40.231,40.373,104796
40.444,40.444,38.861,39.793,289324
40.087,40.239,39.82,40.222,182696
39.927,40.097,39.087,39.3,109686
39.767,40.98,39.703,40.705,405994
40.75,40.75,40.068,40.409,301673
40.669,41.044,40.347,40.98,484908
41.034,41.587,40.847,41.249,127191
40.669,41.517,40.444,41.089,154307
41.097,41.372,40.714,41.133,234142
40.952,40.952,40.185,40.373,339954
40.311,41.017,40.248,40.639,293590
40.132,40.991,39.888,40.867,290862
41.418,41.491,40.142,40.419,515336
40.096,40.391,38.582,38.592,296435
38.589,39.56,38.31,39.435,614405
38.711,39.265,37.631,37.65,742952
38.282,38.711,36.344,36.844,798447
35.729,36.434,33.578,33.666,915254
34.586,35.766,32.513,35.756,573012
34.256,35.612,33.585,33.629,383664
33.835,36.257,33.297,35.666,321607
36.114,36.495,34.889,36.087,222770
36.453,36.862,35.719,36.853,148354
36.184,36.443,35.514,35.87,189494
35.988,36.39,34.749,35.059,283051
33.532,33.835,31.424,32.021,543612
31.342,32.513,30.864,31.05,502514
32.021,32.079,30.966,31.145,202813
31.361,33.494,31.164,33.477,375998
33.494,34.494,33.265,33.889,307589
34.12,34.468,32.323,32.433,232405
32.136,33.541,32.07,33.334,734251
33.926,35.973,33.845,35.88,380965
35.603,36.229,35.076,35.898,211146
36.216,36.541,35.56,36.11,314826
36.114,36.542,34.844,34.898,257639
34.014,34.497,32.872,32.949,264895
31.784,32.777,31.651,32.573,333188
33.257,34.277,33.094,34.224,171114
33.929,34.421,32.796,32.994,148391
32.558,32.647,31.059,31.78,235163
31.254,31.915,30.929,31.763,216117
31.842,32.442,31.621,32.21,228256
32.585,33.808,31.94,33.192,196857
33.629,34.256,33.441,34.22,329194
34.277,34.688,33.362,33.91,283878
33.468,34.298,32.37,34.164,409566
34.247,36.317,34.129,35.416,992534
35.477,36.578,35.201,35.578,631877
33.781,34.316,31.94,32.826,701160
32.6,33.505,31.918,33.327,464824
33.674,35.596,32.647,35.568,434730
36.478,36.597,35.301,35.674,588741
35.648,36.166,35.123,35.514,557457
36.457,37.441,35.461,36.294,738388
35.537,35.98,33.558,33.756,736743
33.136,34.034,31.829,31.885,570712
31.506,34.868,31.506,34.556,945665
34.832,34.992,33.712,34.813,379703
34.941,35.603,34.431,35.568,375243
35.532,35.936,34.707,35.172,406952
35.861,37.003,35.541,36.429,300761
36.222,36.966,35.871,36.259,262673
36.498,37.228,35.997,36.447,340594
36.259,36.619,35.827,36.412,166443
36.858,37.012,36.32,36.788,331959
36.465,37.127,36.385,36.725,353330
36.805,37.417,36.259,37.182,436103
37.156,37.774,36.947,37.237,307487
37.352,37.468,36.536,37.297,282067
38.077,39.549,37.963,39.063,367073
39.108,40.85,38.948,40.793,385758
40.348,40.357,38.669,38.732,330803
39.468,40.122,38.49,39.846,197611
41.153,42.955,41.153,42.75,437748
42.509,43.153,41.404,41.675,365587
40.841,41.157,39.928,39.956,244382
38.052,39.028,37.683,38.151,375320
38.848,40.256,38.724,39.709,274517
40.357,41.047,39.208,40.886,275059
40.454,40.642,39.782,40.122,112171
39.907,40.266,38.902,39.818,109345
40.231,40.509,39.136,40.41,143635
39.175,39.335,37.253,37.317,246483
38.043,38.627,37.541,38.535,250498
39.156,40.212,39.004,39.702,211789
39.422,39.987,38.661,38.797,179691
38.695,40.104,38.365,39.784,186982
39.361,39.987,38.572,38.608,159261
38.446,39.566,37.629,37.925,186925
37.963,38.517,37.477,38.222,144225
37.424,37.522,36.437,36.932,186863
36.716,37.88,36.527,37.192,314258
36.796,36.94,35.73,35.785,221453
35.612,36.006,35.568,35.578,156248
36.994,38.714,36.815,38.402,334665
38.49,39.014,37.512,37.88,247494
39.567,41.036,39.087,39.902,652512
39.8,40.973,39.63,40.553,353743
41.04,41.527,40.563,40.925,207474
41.825,41.825,39.649,40.05,558625
39.979,41.238,39.896,40.744,263735
39.716,41.13,39.716,40.699,296468
40.662,40.795,40.006,40.096,532872
40.302,42.103,40.086,41.426,314440
40.77,40.77,39.161,39.996,278107
40.113,40.473,38.106,38.448,311218
38.332,38.458,37.604,38.026,225455
38.63,39.068,38.405,38.511,436823
38.898,39.672,38.144,38.276,518234
38.819,39.501,37.586,37.709,526443
38.566,39.877,38.377,39.583,652585
39.376,39.7,38.595,39.358,279719
39.447,39.628,39.294,39.367,348581
39.69,40.795,39.583,40.591,296599
40.463,40.735,39.924,39.996,290701
40.049,40.122,38.35,38.492,455623
38.511,38.63,38.016,38.395,368608
38.267,38.505,37.94,38.113,279331
39.18,39.18,35.498,35.967,2191961
35.777,36.1,35.029,35.147,760112
34.885,35.001,34.111,34.327,956292
34.336,35.551,33.778,34.462,1055637
34.686,35.74,34.462,35.209,979056
36.009,37.432,35.722,36.263,937800
36,36.082,35.543,35.667,387283
35.804,36.468,35.417,36.38,523122
35.884,36.587,35.759,36.342,415279
36.703,36.821,36,36.063,393380
35.967,37.38,35.864,37.37,537095
37.614,39.816,37.548,39.429,1379528
39.358,41.4,39.132,40.382,722457
40.239,40.547,39.724,40.231,391683
39.987,40.672,39.707,40.555,311188
40.454,41.095,40.203,40.591,368763
40.744,40.897,38.81,39.231,534392
39.113,39.79,39.096,39.528,387549
38.991,39.18,38.595,39.049,337490
39.407,39.534,38.842,39.242,220116
39.537,39.724,39.18,39.249,408075
39.258,39.877,38.888,39.24,289607
40.059,41.211,39.826,39.906,551305
39.663,40.086,39.546,39.646,228410
39.475,39.906,39.032,39.132,373950
39.438,39.835,38.953,39.51,326562
39.555,40.015,38.708,39.724,323057
39.188,39.7,38.727,38.801,269649
39.358,39.358,38.26,38.441,357758
38.296,38.423,37.619,38.26,381168
38.621,38.681,37.116,37.457,400820
37.476,37.586,36.983,37.397,337426
37.457,37.792,37.277,37.586,261532
37.558,37.747,36.649,36.664,380631
36.407,37.614,36,37.397,517034
37.37,38.197,37.073,38.125,318370
38.207,38.681,37.945,38.087,267325
37.792,38.595,36.937,37.926,310438
37.774,38,36.477,36.812,439434
36.929,38.106,36.844,37.888,563119
37.945,38.448,37.457,37.467,370714
37.524,37.751,36.944,37.253,503924
37.053,37.457,36.674,37.323,634038
36.44,39.294,36.098,38.934,1590160
39.323,40.262,39.132,40.198,494288
40.252,40.487,39.586,40.155,619231
39.486,41.256,39.486,40.769,444751
40.742,41.121,40.425,40.622,511272
40.956,42.069,40.802,42.007,706185
41.864,41.968,40.933,41.555,374719
41.645,41.663,40.887,41.094,725490
41.256,41.392,40.752,40.784,507088
40.64,41.211,40.417,40.966,455064
40.579,40.742,40.289,40.442,198060
40.569,40.822,39.975,40.64,334745
40.19,40.579,39.881,40.372,284122
40.477,40.477,39.693,40.298,241616
40.733,41.357,40.733,41.256,438762
41.31,41.446,40.47,40.534,371254
40.477,40.534,39.747,40.217,355751
39.863,40.101,39.557,39.9,265285
40.225,40.388,38.941,39.078,492448
39.087,39.387,38.782,39.259,373956
39.189,39.387,38.851,38.999,251701
38.573,38.688,38.131,38.583,248776
38.564,38.564,38.158,38.292,299392
37.769,38.411,37.607,38.256,324580
38.266,38.421,37.599,37.842,442122
38.292,38.338,37.425,37.623,458086
37.742,38.093,37.623,37.931,312181
37.723,37.723,37.135,37.434,332041
37.551,37.633,36.854,37.227,136622
37.571,38.074,37.571,37.824,185923
37.695,37.866,36.656,37.083,503972
37.083,37.451,36.306,36.475,250548
36.794,37.045,36.56,36.911,257336
36.431,36.459,36.098,36.26,379565
36.223,36.854,36.089,36.56,261492
36.984,37.353,36.811,36.911,299813
36.757,37.409,36.739,37.117,456053
37.308,37.642,36.937,37.325,315715
37.358,37.467,36.639,36.847,235749
36.828,37.833,36.785,37.117,273203
36.767,40.544,36.767,40.198,1373559
40.027,40.091,39.152,39.396,452594
39.059,39.132,38.5,38.654,373422
38.464,40.381,38.464,39.838,674880
39.477,39.793,38.879,39.314,631923
38.869,39.737,38.763,39.586,334284
38.654,40.155,38.481,39.25,606289
38.898,38.898,38.149,38.638,633836
38.247,38.601,37.788,38.382,253339
38.472,38.554,38.14,38.301,260402
38.329,38.629,38.03,38.283,197768
38.247,38.247,36.845,37.001,335561
36.873,37.164,36.415,36.873,517217
37.045,38.093,36.854,37.885,278760
37.977,38.638,37.237,37.469,330015
37.237,37.469,36.512,37.298,307307
37.425,37.425,36.757,37.191,169936
37.279,37.616,37.107,37.488,130546
38.62,39.82,38.005,39.649,398559
39.342,39.377,38.869,38.999,388799
38.979,39.579,38.296,39.277,291003
38.46,38.969,38.077,38.135,410598
38.23,38.809,37.761,38.583,481991
38.825,39.719,38.56,39.531,682033
39.812,42.515,39.777,42.471,567197
43.295,43.648,42.045,42.224,420961
42.124,42.715,41.835,42.018,476745
42.648,42.865,41.284,41.319,348633
41.454,41.891,40.981,41.426,519083
41.263,41.744,40.911,41.009,578941
41.228,42.214,41.031,41.753,525103
41.761,43.032,41.691,42.923,422947
42.652,43.568,42.498,43.36,389320
43.568,44.085,43.242,43.323,306188
43.412,43.768,43.096,43.475,209059
43.475,43.696,42.769,42.95,316288
43.259,43.494,42.877,43.466,808572
42.86,42.86,42.325,42.451,214337
42.515,43.504,42.369,43.341,195354
43.485,43.804,43.006,43.43,334688
43.087,43.541,42.578,43.494,224970
45.294,46.058,44.759,45.43,569273
45.383,46.189,44.765,46.161,531591
46.09,46.263,45.309,45.564,160207
45.546,45.699,45.299,45.392,256250
44.921,45.037,44.237,44.807,146888
44.826,44.904,43.706,43.768,255129
44.13,44.529,43.723,43.923,167303
44.075,44.438,43.75,43.975,168981
43.568,43.923,43.242,43.656,126045
43.74,44.929,43.561,44.683,164504
44.42,45.028,44.075,44.947,195904
44.991,45.408,44.594,45.118,202012
45.093,45.408,44.855,45.172,260663
45.355,45.944,45.018,45.798,170521
45.4,45.908,45.4,45.708,155707
44.807,44.981,44.548,44.722,149716
44.865,44.865,44.257,44.627,290305
44.894,45.028,44.446,44.575,216521
45.136,45.136,43.74,44.538,193032
44.884,44.953,44.611,44.73,313055
44.807,45.735,44.267,45.454,304992
45.213,45.749,44.876,45.03,298054
45.291,45.617,44.673,44.722,249888
44.529,45.518,44.267,45.22,267518
45.989,47.305,45.972,46.761,396577
46.77,48.346,46.679,48.346,518117
48.448,48.929,47.178,47.178,405522
47.088,47.088,45.717,45.908,369365
45.972,46.352,44.947,45.057,376821
45.047,45.79,44.904,45.51,484182
45.392,45.926,44.548,45.645,322086
45.926,46.062,44.438,44.446,368834
44.13,45.607,44.13,45.291,342640
45.154,45.491,44.981,45.272,187609
45.238,46.107,45.109,46.071,289670
45.917,46.47,45.771,46.135,201239
46.245,47.195,46.245,46.979,294742
46.779,47.314,46.497,47.07,276486
47.369,48.069,47.142,47.57,456126
47.379,47.433,46.66,46.761,252384
47.041,47.359,46.58,47.242,155426
47.142,48.049,46.933,47.829,176085
47.811,47.974,47.531,47.667,87746
47.459,47.731,46.823,47.34,87864
47.66,47.66,46.513,46.76,218876
46.878,48.089,46.741,47.871,306444
47.889,48.142,47.242,47.322,141173
47.668,49.071,47.66,48.935,594769
49.164,49.944,49.164,49.734,209756
49.401,49.954,49.101,49.22,178357
48.991,49.799,48.991,49.564,142089
49.717,50.379,49.546,50.252,151934
50.043,50.687,49.636,50.336,261816
50.69,51.691,50.555,51.473,397167
51.305,51.342,50.553,50.822,141553
50.796,50.813,49.809,50.279,155372
50.462,50.659,49.926,50.036,192243
49.926,50.078,49.093,49.22,153125
49.141,49.68,48.843,49.044,359388
48.431,48.775,47.511,47.829,432331
50.117,53.962,49.445,51.767,1837363
52.629,52.956,51.245,51.874,585292
51.865,52.729,51.328,52.575,546883
52.237,52.783,52.12,52.293,248702
52.422,53.904,52.257,52.537,321844
52.773,52.773,51.556,51.865,220572
51.974,52.211,51.364,51.884,216405
52.129,52.384,51.265,52,187064
52.22,52.503,52.046,52.146,160264
52.065,52.746,52.065,52.465,268514
52.364,52.629,52.146,52.364,287409
52.403,52.446,52.075,52.31,177873
52.602,53.23,52.374,52.764,207972
52.838,53.23,52.813,53.221,208632
53.439,53.448,52.32,52.494,174332
52.893,53.421,52.337,52.593,163163
52.658,53.858,52.602,53.53,120783
53.63,53.803,53.092,53.33,95519
53.056,53.274,52.327,52.813,279208
52.783,53.167,52.31,52.666,93013
52.275,52.803,51.711,52.182,177464
52.301,52.648,51.581,52.22,87537
52.62,52.746,51.945,52.374,72370
52.494,52.947,51.237,51.664,151465
51.645,51.836,51.255,51.674,148059
51.674,52.638,51.282,51.93,247949
52.31,52.773,50.748,50.789,262164
50.728,51.992,50.183,51.691,197827
52.257,53.147,51.282,52.72,231412
52.301,52.374,50.28,50.354,172940
50.261,50.464,49.134,49.151,191468
48.753,49.545,48.388,48.87,334317
49.116,49.116,47.478,47.881,217315
47.623,48.907,47.242,48.388,127843
48.541,48.753,47.06,47.441,242951
47.441,48.435,46.75,47.522,153384
47.65,51.373,47.588,51.291,686326
51.737,51.954,49.507,49.862,390409
49.69,50.235,49.478,49.808,219968
49.896,50.436,49.699,50.3,84073
50.517,51.091,50.364,51.017,55735
50.873,51.437,49.926,50.436,287480
50.346,51.074,50.173,50.574,100326
50.364,51.064,49.971,50.964,159995
51.419,51.884,50.964,51.419,92200
51.455,51.455,50.499,51.255,279614
51.755,51.874,50.336,50.816,449144
46.359,47.314,44.915,46.804,1861464
46.75,48.225,46.648,47.734,593960
47.588,48.272,46.987,48.062,365958
48.307,48.98,48.024,48.671,369129
48.57,48.625,47.64,48.042,416900
48.35,49.272,48.196,48.879,198199
49.151,49.272,48.532,48.907,242763
49.044,49.141,48.187,48.325,151652
48.225,48.653,47.952,48.206,128119
48.178,48.697,47.668,48.479,184496
48.56,49.419,48.379,49.409,226485
49.354,49.399,48.57,48.644,232328
48.56,48.57,47.831,48.325,371659
47.786,49.607,47.503,49.588,418333
49.545,49.545,48.234,48.617,51015
48.516,49.025,46.804,47.113,331163
47.242,48.225,46.658,48.123,339133
47.935,48.827,47.242,48.462,357635
48.35,49.354,47.705,49.227,411905
50.3,50.881,50.089,50.583,424754
50.699,51.556,50.536,51.172,294235
51.419,51.455,50.808,51.172,196873
51.082,51.364,50.728,51.255,349337
51.291,51.357,50.06,50.445,340353
50.636,50.946,50.328,50.527,299025
50.765,50.765,49.916,50.28,139759
50.391,50.417,49.734,50.036,192490
50.029,50.107,49.134,49.198,230868
49.063,49.227,48.671,48.907,307612
48.169,48.541,47.46,47.705,843085
47.943,48.272,47.478,47.907,407954
47.996,48.16,47.743,47.952,279421
47.959,48.196,47.58,48.142,199820
48.052,48.325,47.743,48.262,180097
48.187,48.488,47.34,47.606,302753
47.715,48.35,47.178,47.687,239181
47.532,47.871,47.079,47.46,210150
47.433,47.778,47.104,47.424,151649
47.379,47.45,46.242,46.34,494598
46.395,48.151,46.186,48.098,447712
48.206,48.953,47.926,48.634,236198
48.206,48.644,48.206,48.406,242245
48.507,48.661,48.206,48.479,105793
48.225,49.053,48.225,48.907,93186
48.827,49.071,48.589,48.971,107943
49.134,49.936,49.044,49.896,114186
49.771,50.173,49.753,50.06,98022
49.963,50.454,49.862,50.235,142517
50.207,50.508,49.409,49.798,137237
49.798,50.29,49.588,50.207,103527
50.207,50.609,50.029,50.354,126221
50.328,51.172,49.67,50.336,595965
50.309,50.583,49.68,49.862,348693
49.827,50.173,48.925,49.862,227114
50.19,50.808,49.717,50.758,195907
50.956,50.956,50.107,50.107,227126
50.399,50.891,50.253,50.464,474273
50.318,50.853,49.837,50.583,210665
50.481,50.826,49.981,50.271,176046
49.916,51.273,49.435,51.147,239603
50.943,51.17,50.333,50.987,222093
51.055,51.791,50.69,51.791,287827
52.018,52.11,51.218,51.601,352850
53.548,56.27,53.257,55.35,718451
55.803,57.89,55.587,57.699,648366
57.606,58.344,55.261,55.604,449765
55.621,56.524,55.451,55.497,304200
55.63,55.925,55.279,55.331,230096
55.487,55.742,55.132,55.697,317035
55.785,56.116,55.222,56.033,302865
55.405,55.906,55.405,55.76,242218
55.793,55.843,55.124,55.776,180385
56.307,56.925,56.298,56.542,141975
56.229,56.706,55.937,56.382,164596
55.091,55.635,54.935,55.408,461470
55.444,55.683,55.234,55.518,283536
55.847,56.295,55.491,56.148,160987
55.838,55.955,55.674,55.754,1232976
55.902,57.088,55.773,56.906,240205
56.986,57.244,56.176,57.143,325820
57.536,58.741,57.443,58.42,523987
58.411,58.641,56.85,56.934,367179
56.968,56.968,56.029,56.349,217004
55.528,55.847,55.014,55.847,196927
54.733,55.635,54.714,55.399,259869
55.343,56.209,55.142,55.874,451211
56.038,56.441,55.828,56.065,370149
56.047,56.804,55.991,56.157,345337
56.148,56.687,55.789,56.176,305329
55.866,56.103,53.381,53.444,229910
53.819,54.395,53.508,54.194,303088
53.691,55.325,53.07,55.159,488312
55.225,55.307,53.591,54.02,211481
54.011,54.733,53.418,54.505,171191
54.659,54.868,53.974,54.597,194527
55.022,55.625,54.313,54.986,165292
55.444,55.528,54.549,54.76,139818
55.142,55.945,55.014,55.188,224341
55.109,55.282,54.467,54.858,139167
55.178,55.38,54.714,54.868,80195
54.907,55.719,54.85,55.061,216179
54.796,54.935,54.029,54.375,258667
54.788,55.764,54.514,55.159,140384
55.808,56.514,55.554,56.138,145767
56.295,56.65,56.047,56.486,173273
56.715,56.85,56.295,56.65,228657
56.531,57.561,56.266,57.546,215884
57.59,58.094,57.362,57.763,159519
57.948,58.52,57.692,58.42,117256
58.295,58.685,57.982,58.459,120430
58.459,59.344,58.449,59.306,105002
59.288,59.315,58.604,59.006,153488
58.923,59.125,58.477,58.65,70028
58.731,60.995,58.685,60.65,265963
60.721,61.179,59.973,60.283,176757
60.367,60.577,60.156,60.265,132541
60.283,60.695,59.17,59.601,242186
59.297,59.935,59.115,59.653,159278
59.306,59.954,58.951,59.864,82086
60.438,61.445,60.438,61.097,103344
60.813,60.877,59.306,59.344,100010
59.262,59.262,57.426,57.426,261868
57.87,59.307,57.551,58.485,312157
58.814,58.933,57.727,58.52,225858
58.549,58.705,57.599,58.148,139712
58.009,58.43,57.26,57.5,242934
57.49,57.663,56.193,56.759,447203
54.796,59.042,54.742,58.338,368201
58.348,59.013,58.103,58.468,206219
58.12,59.023,57.481,58.312,293201
58.805,58.805,57.809,58.103,143842
57.972,58.777,57.737,58.512,188044
58.468,58.76,57.682,58.009,141558
58.411,58.631,57.527,57.78,169397
57.8,58.722,57.8,58.667,102906
58.659,59.107,58.047,58.064,86415
57.806,57.88,55.945,56.422,134525
56.661,57.055,55.416,56.158,1048015
55.633,55.807,55.132,55.271,213013
55.633,56.614,54.975,55.807,234903
56.341,56.341,55.607,55.682,362770
56.128,56.788,55.817,56.542,439375
56.457,57.193,55.731,56.53,963386
56.762,57.688,56.45,57.257,194533
57.174,57.506,56.752,57.257,168196
56.909,57.486,56.779,57.349,79147
57.98,58.41,57.411,58.311,105862
58.548,59.135,58.519,58.97,76944
59.317,59.472,58.878,59.189,107958
59.307,59.775,58.942,59.401,84090
59.712,60.371,59.712,60.278,89620
60.243,61.158,60.243,60.491,109819
60.472,60.948,60.141,60.5,75211
60.472,60.545,59.832,60.078,98672
60.269,61.095,59.813,60.243,220508
60.325,61.077,60.325,60.409,87579
60.335,60.628,60.105,60.306,122163
60.462,60.609,60.096,60.409,120377
60.391,60.802,60.288,60.5,128342
60.811,60.921,59.886,59.997,90476
59.921,60.921,59.921,60.71,70619
60.251,60.783,59.574,60.618,69127
60.462,60.719,59.977,60.401,106134
60.867,61.581,60.453,61.36,80053
61.47,62.059,61.214,61.36,219103
61.919,62.443,61.7,62.241,160229
62.231,62.837,61.644,62.607,79373
62.733,63.04,62.395,62.883,209460
62.846,63.04,62.148,62.865,201430
62.532,62.733,61.937,62.076,67115
62.443,63.154,62.157,63.02,52232
62.789,63.154,62.286,62.644,71472
62.165,63.23,62.165,63.084,131579
63.154,64.267,62.644,63.795,184734
63.787,64.365,63.056,63.164,282651
62.377,62.377,61.068,61.287,135942
60.976,62.443,60.775,60.893,97931
60.811,62.424,60.535,61.902,87706
61.984,62.962,61.781,62.588,83231
62.349,63.239,62.302,62.644,82727
62.855,64.631,62.855,64.31,69086
64.31,64.402,63.458,64.201,97727
64.273,65.209,63.951,64.713,225365
64.067,64.221,63.522,63.642,152658
63.622,63.661,62.865,63.047,117430
62.89,63.874,62.89,63.293,70764
63.309,63.309,62.267,62.484,115373
63.145,63.293,61.8,62.278,125910
62.204,63.569,62.204,63.212,154531
63.458,64.047,63.102,63.951,118266
64.365,64.365,62.434,62.673,95107
62.944,63.795,62.752,63.495,110707
63.854,64.787,63.513,64.482,73302
64.996,64.996,63.203,63.293,125908
63.184,63.495,62.551,62.837,209507
63.203,63.386,62.726,63.203,76055
63.661,64.375,63.395,63.423,91470
63.423,64.328,63.102,64.108,163810
64.125,64.125,63.395,63.671,165736
63.716,64.191,62.917,63.102,193735
62.827,63.89,62.523,63.357,246609
63.54,63.716,62.789,63.02,166182
63.145,64.144,62.523,63.278,184409
63.284,63.844,62.561,62.827,146856
63.084,63.89,62.607,63.194,180270
64.134,64.943,62.779,63.751,245504
63.522,64.085,62.952,63.752,223022
63.688,64.346,63.066,64.201,332965
63.933,64.117,63.278,63.724,206108
63.423,63.651,62.26,62.286,212287
62.119,63.04,62.02,62.846,90385
62.383,62.661,61.685,61.72,168046
61.63,61.805,60.647,60.693,150652
60.701,60.784,59.82,60.288,175693
61.097,61.63,60.748,61.491,124105
61.142,63.173,61.142,62.953,127504
62.529,63.395,62.484,63.293,102211
63.269,63.346,62.613,63.028,93617
63.405,63.866,63.193,63.606,173116
63.239,64.434,63.23,64.322,98426
64.856,65.497,64.214,65.369,189024
65.252,65.461,64.156,64.644,123395
64.736,65.583,64.736,65.296,88993
64.939,65.369,64.486,64.809,107292
65.058,66.196,65.058,66.04,102064
66.315,66.848,65.793,66.802,136438
66.925,66.96,66.012,66.576,155858
66.612,67.181,66.115,66.509,63105
66.663,66.663,65.35,65.602,124607
65.555,66.076,64.736,64.736,135489
64.618,65.067,64.276,64.744,144642
64.829,65.573,64.627,65.497,121910
65.058,65.611,64.461,65.076,111852
65.526,65.526,64.931,65.058,64221
65.215,65.636,64.01,64.126,114024
64.049,65.156,64.049,65.04,93615
65.001,65.195,64.627,64.872,45043
64.829,64.983,63.796,64.773,92226
64.368,65.563,64.368,65.313,81006
65.388,68.081,64.799,67.62,241781
67.548,67.548,66.539,66.811,160971
66.925,67.253,66.05,66.462,156644
67.76,69.745,67.567,68.65,455158
68.827,69.211,68.025,68.327,182540
68.761,69.081,68.202,68.771,155514
68.916,69.202,68.385,68.887,103212
